#
# contig_name	read_name
#
302_c1	142-9700000-9720000:18956:rev
302_c1	405-9700000-9720000:18647:fwd
302_c1	263-9700000-9720000:19078:rev
302_c1	315-9700000-9720000:18870:rev
302_c1	714-9700000-9720000:18304:fwd
302_c1	474-9700000-9720000:18687:fwd
302_c1	457-9700000-9720000:17888:fwd
302_c1	606-9700000-9720000:17822:fwd
302_c1	785-9700000-9720000:18225:rev
302_c1	770-9700000-9720000:17866:fwd
302_c1	360-9700000-9720000:18701:fwd
302_c1	670-9700000-9720000:19232:rev
302_c1	178-9700000-9720000:19163:rev
302_c1	369-9700000-9720000:19344:rev
302_c1	436-9700000-9720000:19433:rev
302_c1	124-9700000-9720000:18965:fwd
302_c1	257-9700000-9720000:18962:fwd
302_c1	169-9700000-9720000:18986:fwd
302_c1	201-9700000-9720000:19431:rev
302_c1	605-9700000-9720000:18870:fwd
302_c1	524-9700000-9720000:19374:rev
302_c1	597-9700000-9720000:18985:fwd
302_c1	657-9700000-9720000:19077:fwd
302_c1	134-9700000-9720000:19538:rev
302_c1	455-9700000-9720000:19116:fwd
302_c1	101-9700000-9720000:19634:rev
302_c1	34-9700000-9720000:19200:fwd
302_c1	356-9700000-9720000:19225:fwd
302_c1	109-9700000-9720000:19255:fwd
302_c1	718-9700000-9720000:19845:rev
302_c1	618-9700000-9720000:19318:fwd
302_c1	672-9700000-9720000:19948:rev
302_c1	793-9700000-9720000:19932:rev
302_c1	387-9700000-9720000:19441:fwd
302_c1	92-9700000-9720000:19366:fwd
302_c1	298-9700000-9720000:19877:rev
302_c1	37-9700000-9720000:19389:fwd
302_c1	738-9700000-9720000:19220:fwd
302_c1	722-9700000-9720000:19289:fwd
302_c1	440-9700000-9720000:19589:rev
302_c1	318-9700000-9720000:19771:rev
302_c1	253-9700000-9720000:19625:fwd
302_c1	143-9700000-9720000:19456:rev
302_c1	349-9700000-9720000:18127:fwd
302_c1	398-9700000-9720000:19399:rev
302_c1	652-9700000-9720000:18822:rev
302_c1	444-9700000-9720000:19576:fwd
302_c1	498-9700000-9720000:19989:rev
302_c1	628-9700000-9720000:19593:fwd
302_c1	692-9700000-9720000:19706:fwd
302_c1	116-9700000-9720000:13229:fwd
302_c1	529-9700000-9720000:12941:fwd
302_c1	270-9700000-9720000:13438:rev
302_c1	731-9700000-9720000:13497:rev
302_c1	43-9700000-9720000:13420:rev
302_c1	20-9700000-9720000:13320:rev
302_c1	417-9700000-9720000:12751:fwd
302_c1	766-9700000-9720000:13236:rev
302_c1	581-9700000-9720000:12659:fwd
302_c1	773-9700000-9720000:12644:fwd
302_c1	533-9700000-9720000:13189:rev
302_c1	39-9700000-9720000:12603:fwd
302_c1	2-9700000-9720000:13061:rev
302_c1	592-9700000-9720000:12460:fwd
302_c1	281-9700000-9720000:12992:rev
302_c1	650-9700000-9720000:12329:fwd
302_c1	98-9700000-9720000:12336:fwd
302_c1	629-9700000-9720000:12974:rev
302_c1	576-9700000-9720000:12990:rev
302_c1	570-9700000-9720000:12911:rev
302_c1	574-9700000-9720000:12322:fwd
302_c1	446-9700000-9720000:12241:fwd
302_c1	767-9700000-9720000:12178:fwd
302_c1	644-9700000-9720000:12580:rev
302_c1	743-9700000-9720000:12573:rev
302_c1	774-9700000-9720000:12571:rev
302_c1	374-9700000-9720000:12040:fwd
302_c1	563-9700000-9720000:12588:rev
302_c1	118-9700000-9720000:12279:fwd
302_c1	237-9700000-9720000:12393:fwd
302_c1	302-9700000-9720000:12301:fwd
302_c1	797-9700000-9720000:12930:rev
302_c1	196-9700000-9720000:12544:fwd
302_c1	54-9700000-9720000:12455:fwd
302_c1	82-9700000-9720000:12118:fwd
302_c1	643-9700000-9720000:12701:rev
302_c1	732-9700000-9720000:13175:rev
302_c1	377-9700000-9720000:12691:fwd
302_c1	273-9700000-9720000:12759:fwd
302_c1	434-9700000-9720000:12790:fwd
302_c1	512-9700000-9720000:13259:rev
302_c1	445-9700000-9720000:12891:fwd
302_c1	207-9700000-9720000:12765:fwd
302_c1	58-9700000-9720000:13396:rev
302_c1	346-9700000-9720000:13505:rev
302_c1	311-9700000-9720000:12008:fwd
302_c1	778-9700000-9720000:12353:rev
302_c1	370-9700000-9720000:11849:fwd
302_c1	277-9700000-9720000:11791:fwd
302_c1	153-9700000-9720000:11686:fwd
302_c1	382-9700000-9720000:12205:rev
302_c1	126-9700000-9720000:11667:fwd
302_c1	6-9700000-9720000:12112:rev
302_c1	724-9700000-9720000:11983:rev
302_c1	479-9700000-9720000:11553:fwd
302_c1	704-9700000-9720000:11505:fwd
302_c1	539-9700000-9720000:11451:fwd
302_c1	758-9700000-9720000:11325:fwd
302_c1	467-9700000-9720000:11841:rev
302_c1	610-9700000-9720000:11812:rev
302_c1	165-9700000-9720000:11820:rev
302_c1	323-9700000-9720000:11853:rev
302_c1	500-9700000-9720000:11789:rev
302_c1	660-9700000-9720000:11240:fwd
302_c1	243-9700000-9720000:11770:rev
302_c1	252-9700000-9720000:11190:fwd
302_c1	357-9700000-9720000:11703:rev
302_c1	140-9700000-9720000:11214:fwd
302_c1	259-9700000-9720000:11748:rev
302_c1	16-9700000-9720000:11668:rev
302_c1	248-9700000-9720000:11578:rev
302_c1	625-9700000-9720000:11592:rev
302_c1	31-9700000-9720000:11570:rev
302_c1	545-9700000-9720000:11453:rev
302_c1	200-9700000-9720000:10965:fwd
302_c1	412-9700000-9720000:10966:fwd
302_c1	719-9700000-9720000:11496:rev
302_c1	25-9700000-9720000:11002:fwd
302_c1	566-9700000-9720000:11442:rev
302_c1	385-9700000-9720000:11421:rev
302_c1	420-9700000-9720000:10835:fwd
302_c1	120-9700000-9720000:11421:rev
302_c1	403-9700000-9720000:10914:fwd
302_c1	163-9700000-9720000:10724:fwd
302_c1	202-9700000-9720000:11166:rev
302_c1	413-9700000-9720000:10590:fwd
302_c1	66-9700000-9720000:10560:fwd
302_c1	613-9700000-9720000:10983:rev
302_c1	238-9700000-9720000:10985:rev
302_c1	90-9700000-9720000:10414:fwd
302_c1	651-9700000-9720000:10438:fwd
302_c1	726-9700000-9720000:10922:rev
302_c1	115-9700000-9720000:10899:rev
302_c1	152-9700000-9720000:10830:rev
302_c1	136-9700000-9720000:10381:fwd
302_c1	276-9700000-9720000:10777:rev
302_c1	451-9700000-9720000:10742:rev
302_c1	400-9700000-9720000:10751:rev
302_c1	789-9700000-9720000:10266:fwd
302_c1	240-9700000-9720000:10212:fwd
302_c1	52-9700000-9720000:10180:fwd
302_c1	121-9700000-9720000:10234:fwd
302_c1	676-9700000-9720000:10262:fwd
302_c1	507-9700000-9720000:10708:rev
302_c1	771-9700000-9720000:10110:fwd
302_c1	518-9700000-9720000:10539:rev
302_c1	452-9700000-9720000:10548:rev
302_c1	132-9700000-9720000:10147:fwd
302_c1	33-9700000-9720000:10776:rev
302_c1	435-9700000-9720000:10373:fwd
302_c1	730-9700000-9720000:10913:rev
302_c1	433-9700000-9720000:10529:fwd
302_c1	191-9700000-9720000:11060:fwd
302_c1	510-9700000-9720000:11652:rev
302_c1	463-9700000-9720000:11112:fwd
302_c1	228-9700000-9720000:11192:fwd
302_c1	366-9700000-9720000:11129:fwd
302_c1	308-9700000-9720000:11646:rev
302_c1	448-9700000-9720000:11694:rev
302_c1	497-9700000-9720000:11210:fwd
302_c1	350-9700000-9720000:11884:rev
302_c1	707-9700000-9720000:11525:fwd
302_c1	390-9700000-9720000:12123:rev
302_c1	135-9700000-9720000:11732:fwd
302_c1	242-9700000-9720000:11775:fwd
302_c1	536-9700000-9720000:11758:fwd
302_c1	206-9700000-9720000:12315:rev
302_c1	47-9700000-9720000:11880:fwd
302_c1	723-9700000-9720000:10017:fwd
302_c1	307-9700000-9720000:9979:fwd
302_c1	280-9700000-9720000:10392:rev
302_c1	640-9700000-9720000:10417:rev
302_c1	686-9700000-9720000:9918:fwd
302_c1	60-9700000-9720000:10441:rev
302_c1	286-9700000-9720000:9963:fwd
302_c1	456-9700000-9720000:9884:fwd
302_c1	544-9700000-9720000:10386:rev
302_c1	527-9700000-9720000:9947:fwd
302_c1	145-9700000-9720000:9863:fwd
302_c1	725-9700000-9720000:10310:rev
302_c1	530-9700000-9720000:10279:rev
302_c1	627-9700000-9720000:10230:rev
302_c1	225-9700000-9720000:10224:rev
302_c1	197-9700000-9720000:10181:rev
302_c1	260-9700000-9720000:10158:rev
302_c1	499-9700000-9720000:10068:rev
302_c1	604-9700000-9720000:9586:fwd
302_c1	612-9700000-9720000:10189:rev
302_c1	332-9700000-9720000:10172:rev
302_c1	411-9700000-9720000:10128:rev
302_c1	800-9700000-9720000:9919:rev
302_c1	56-9700000-9720000:9900:rev
302_c1	303-9700000-9720000:9886:rev
302_c1	296-9700000-9720000:9839:rev
302_c1	393-9700000-9720000:10065:rev
302_c1	266-9700000-9720000:9792:fwd
302_c1	35-9700000-9720000:10396:rev
302_c1	399-9700000-9720000:10726:fwd
302_c1	74-9700000-9720000:9385:fwd
302_c1	351-9700000-9720000:11083:rev
302_c1	553-9700000-9720000:12533:rev
302_c1	189-9700000-9720000:9781:rev
302_c1	65-9700000-9720000:9211:fwd
302_c1	466-9700000-9720000:9644:rev
302_c1	752-9700000-9720000:9053:fwd
302_c1	655-9700000-9720000:9494:rev
302_c1	71-9700000-9720000:9003:fwd
302_c1	568-9700000-9720000:8889:fwd
302_c1	373-9700000-9720000:9425:rev
302_c1	546-9700000-9720000:9379:rev
302_c1	271-9700000-9720000:9221:rev
302_c1	779-9700000-9720000:9289:rev
302_c1	775-9700000-9720000:8770:fwd
302_c1	262-9700000-9720000:8725:fwd
302_c1	658-9700000-9720000:9222:rev
302_c1	550-9700000-9720000:9169:rev
302_c1	309-9700000-9720000:8664:fwd
302_c1	175-9700000-9720000:9195:rev
302_c1	364-9700000-9720000:8646:fwd
302_c1	509-9700000-9720000:9218:rev
302_c1	291-9700000-9720000:9166:rev
302_c1	232-9700000-9720000:9125:rev
302_c1	656-9700000-9720000:8650:fwd
302_c1	299-9700000-9720000:9083:rev
302_c1	53-9700000-9720000:8625:fwd
302_c1	216-9700000-9720000:8538:fwd
302_c1	675-9700000-9720000:9099:rev
302_c1	321-9700000-9720000:9149:rev
302_c1	636-9700000-9720000:8769:fwd
302_c1	362-9700000-9720000:8963:rev
302_c1	471-9700000-9720000:8389:fwd
302_c1	475-9700000-9720000:8323:fwd
302_c1	186-9700000-9720000:8806:rev
302_c1	759-9700000-9720000:8718:rev
302_c1	244-9700000-9720000:8668:rev
302_c1	48-9700000-9720000:8092:fwd
302_c1	11-9700000-9720000:8180:fwd
302_c1	653-9700000-9720000:8207:fwd
302_c1	740-9700000-9720000:8223:fwd
302_c1	392-9700000-9720000:8732:rev
302_c1	648-9700000-9720000:8751:rev
302_c1	688-9700000-9720000:8208:fwd
302_c1	502-9700000-9720000:8801:rev
302_c1	564-9700000-9720000:8871:rev
302_c1	790-9700000-9720000:8429:fwd
302_c1	666-9700000-9720000:8957:rev
302_c1	150-9700000-9720000:8469:fwd
302_c1	641-9700000-9720000:8153:fwd
302_c1	32-9700000-9720000:8092:fwd
302_c1	690-9700000-9720000:8559:rev
302_c1	611-9700000-9720000:8483:rev
302_c1	78-9700000-9720000:8459:rev
302_c1	542-9700000-9720000:7820:fwd
302_c1	334-9700000-9720000:7780:fwd
302_c1	761-9700000-9720000:8265:rev
302_c1	389-9700000-9720000:7801:fwd
302_c1	131-9700000-9720000:8263:rev
302_c1	384-9700000-9720000:7819:fwd
302_c1	607-9700000-9720000:8332:rev
302_c1	394-9700000-9720000:7939:fwd
302_c1	523-9700000-9720000:8345:rev
302_c1	414-9700000-9720000:8306:rev
302_c1	220-9700000-9720000:7650:fwd
302_c1	340-9700000-9720000:8082:rev
302_c1	630-9700000-9720000:7517:fwd
302_c1	517-9700000-9720000:8108:rev
302_c1	70-9700000-9720000:8133:rev
302_c1	317-9700000-9720000:8064:rev
302_c1	218-9700000-9720000:7649:fwd
302_c1	409-9700000-9720000:7929:rev
302_c1	747-9700000-9720000:7372:fwd
302_c1	522-9700000-9720000:7433:fwd
302_c1	603-9700000-9720000:7798:rev
302_c1	511-9700000-9720000:7748:rev
302_c1	288-9700000-9720000:7715:rev
302_c1	709-9700000-9720000:7639:rev
302_c1	602-9700000-9720000:7100:fwd
302_c1	782-9700000-9720000:7089:fwd
302_c1	516-9700000-9720000:7065:fwd
302_c1	691-9700000-9720000:7448:rev
302_c1	760-9700000-9720000:6941:fwd
302_c1	543-9700000-9720000:6913:fwd
302_c1	684-9700000-9720000:6895:fwd
302_c1	185-9700000-9720000:7355:rev
302_c1	491-9700000-9720000:6873:fwd
302_c1	788-9700000-9720000:6839:fwd
302_c1	338-9700000-9720000:7287:rev
302_c1	59-9700000-9720000:7218:rev
302_c1	453-9700000-9720000:6736:fwd
302_c1	586-9700000-9720000:6690:fwd
302_c1	29-9700000-9720000:6704:fwd
302_c1	258-9700000-9720000:7152:rev
302_c1	223-9700000-9720000:6661:fwd
302_c1	583-9700000-9720000:6636:fwd
302_c1	391-9700000-9720000:6796:fwd
302_c1	113-9700000-9720000:6887:fwd
302_c1	305-9700000-9720000:6950:fwd
302_c1	236-9700000-9720000:7461:rev
302_c1	284-9700000-9720000:7604:rev
302_c1	745-9700000-9720000:7173:fwd
302_c1	10-9700000-9720000:7799:rev
302_c1	430-9700000-9720000:9261:rev
302_c1	410-9700000-9720000:9345:rev
302_c1	293-9700000-9720000:8839:fwd
302_c1	485-9700000-9720000:9390:rev
302_c1	569-9700000-9720000:9483:rev
302_c1	147-9700000-9720000:9381:rev
302_c1	7-9700000-9720000:9024:fwd
302_c1	229-9700000-9720000:9579:rev
302_c1	608-9700000-9720000:7804:rev
302_c1	621-9700000-9720000:7926:fwd
302_c1	717-9700000-9720000:8138:fwd
302_c1	190-9700000-9720000:8973:rev
302_c1	480-9700000-9720000:9221:fwd
302_c1	160-9700000-9720000:8036:rev
302_c1	352-9700000-9720000:7246:fwd
302_c1	42-9700000-9720000:7733:fwd
302_c1	494-9700000-9720000:6629:fwd
302_c1	584-9700000-9720000:6522:fwd
302_c1	710-9700000-9720000:6946:rev
302_c1	547-9700000-9720000:6469:fwd
302_c1	515-9700000-9720000:6854:rev
302_c1	677-9700000-9720000:6334:fwd
302_c1	211-9700000-9720000:6307:fwd
302_c1	328-9700000-9720000:6760:rev
302_c1	671-9700000-9720000:6217:fwd
302_c1	421-9700000-9720000:6682:rev
302_c1	114-9700000-9720000:6633:rev
302_c1	327-9700000-9720000:6122:fwd
302_c1	141-9700000-9720000:6663:rev
302_c1	559-9700000-9720000:6578:rev
302_c1	209-9700000-9720000:6018:fwd
302_c1	215-9700000-9720000:6000:fwd
302_c1	407-9700000-9720000:6042:fwd
302_c1	695-9700000-9720000:6001:fwd
302_c1	358-9700000-9720000:6414:rev
302_c1	733-9700000-9720000:6470:rev
302_c1	438-9700000-9720000:6375:rev
302_c1	617-9700000-9720000:6361:rev
302_c1	750-9700000-9720000:6320:rev
302_c1	664-9700000-9720000:5734:fwd
302_c1	708-9700000-9720000:6237:rev
302_c1	418-9700000-9720000:5688:fwd
302_c1	626-9700000-9720000:6203:rev
302_c1	69-9700000-9720000:6116:rev
302_c1	347-9700000-9720000:6038:rev
302_c1	490-9700000-9720000:5981:rev
302_c1	320-9700000-9720000:6012:rev
302_c1	514-9700000-9720000:5921:rev
302_c1	375-9700000-9720000:6064:rev
302_c1	67-9700000-9720000:5366:fwd
302_c1	713-9700000-9720000:5877:rev
302_c1	571-9700000-9720000:5321:fwd
302_c1	354-9700000-9720000:5799:rev
302_c1	659-9700000-9720000:5820:rev
302_c1	304-9700000-9720000:5408:fwd
302_c1	182-9700000-9720000:5790:rev
302_c1	698-9700000-9720000:6377:rev
302_c1	255-9700000-9720000:6407:rev
302_c1	173-9700000-9720000:6759:rev
302_c1	130-9700000-9720000:6829:rev
302_c1	587-9700000-9720000:5833:rev
302_c1	329-9700000-9720000:5578:fwd
302_c1	706-9700000-9720000:6430:rev
302_c1	133-9700000-9720000:6343:fwd
302_c1	331-9700000-9720000:5773:rev
302_c1	330-9700000-9720000:5647:rev
302_c1	102-9700000-9720000:5648:rev
302_c1	519-9700000-9720000:5600:rev
302_c1	245-9700000-9720000:5596:rev
302_c1	264-9700000-9720000:5061:fwd
302_c1	624-9700000-9720000:5532:rev
302_c1	222-9700000-9720000:5517:rev
302_c1	1-9700000-9720000:4973:fwd
302_c1	678-9700000-9720000:4978:fwd
302_c1	679-9700000-9720000:5025:fwd
302_c1	580-9700000-9720000:5477:rev
302_c1	148-9700000-9720000:5508:rev
302_c1	777-9700000-9720000:4982:fwd
302_c1	265-9700000-9720000:4912:fwd
302_c1	314-9700000-9720000:5343:rev
302_c1	431-9700000-9720000:5362:rev
302_c1	642-9700000-9720000:12419:rev
302_c1	326-9700000-9720000:9543:fwd
302_c1	703-9700000-9720000:5159:fwd
302_c1	155-9700000-9720000:4717:fwd
302_c1	269-9700000-9720000:5148:rev
302_c1	355-9700000-9720000:4643:fwd
302_c1	166-9700000-9720000:5091:rev
302_c1	505-9700000-9720000:5072:rev
302_c1	119-9700000-9720000:4594:fwd
302_c1	301-9700000-9720000:4620:fwd
302_c1	198-9700000-9720000:5149:rev
302_c1	12-9700000-9720000:5064:rev
302_c1	49-9700000-9720000:5011:rev
302_c1	234-9700000-9720000:4415:fwd
302_c1	287-9700000-9720000:4386:fwd
302_c1	89-9700000-9720000:4868:rev
302_c1	665-9700000-9720000:4310:fwd
302_c1	577-9700000-9720000:4807:rev
302_c1	292-9700000-9720000:4739:rev
302_c1	161-9700000-9720000:4195:fwd
302_c1	8-9700000-9720000:4141:fwd
302_c1	585-9700000-9720000:4595:rev
302_c1	100-9700000-9720000:4598:rev
302_c1	461-9700000-9720000:3998:fwd
302_c1	525-9700000-9720000:4502:rev
302_c1	646-9700000-9720000:3895:fwd
302_c1	376-9700000-9720000:4419:rev
302_c1	468-9700000-9720000:3871:fwd
302_c1	593-9700000-9720000:3692:fwd
302_c1	447-9700000-9720000:3669:fwd
302_c1	27-9700000-9720000:4237:rev
302_c1	14-9700000-9720000:4138:rev
302_c1	616-9700000-9720000:3487:fwd
302_c1	449-9700000-9720000:3528:fwd
302_c1	213-9700000-9720000:3410:fwd
302_c1	427-9700000-9720000:3345:fwd
302_c1	86-9700000-9720000:3892:rev
302_c1	26-9700000-9720000:3341:fwd
302_c1	23-9700000-9720000:3810:rev
302_c1	754-9700000-9720000:3765:rev
302_c1	367-9700000-9720000:3167:fwd
302_c1	501-9700000-9720000:3054:fwd
302_c1	261-9700000-9720000:3041:fwd
302_c1	158-9700000-9720000:2975:fwd
302_c1	275-9700000-9720000:3563:rev
302_c1	368-9700000-9720000:3081:fwd
302_c1	458-9700000-9720000:3643:rev
302_c1	687-9700000-9720000:3212:fwd
302_c1	744-9700000-9720000:3234:fwd
302_c1	168-9700000-9720000:4050:rev
302_c1	478-9700000-9720000:4130:rev
302_c1	552-9700000-9720000:3762:fwd
302_c1	224-9700000-9720000:4344:rev
302_c1	19-9700000-9720000:3955:fwd
302_c1	187-9700000-9720000:4647:rev
302_c1	38-9700000-9720000:4665:rev
302_c1	9-9700000-9720000:4657:rev
302_c1	728-9700000-9720000:4689:rev
302_c1	780-9700000-9720000:4505:rev
302_c1	484-9700000-9720000:4707:rev
302_c1	383-9700000-9720000:4472:fwd
302_c1	61-9700000-9720000:4977:rev
302_c1	188-9700000-9720000:4790:rev
302_c1	503-9700000-9720000:4717:rev
302_c1	493-9700000-9720000:3902:rev
